,X,y
864,Petty😭😭😭😭 https://t.co/hKhqloVyIJ,0
865,@ShannonSharpe @undisputed 🫣🤣🤣 Glad you can laugh about it!,0
866,@ShannonSharpe @undisputed i can’t wait!!! 😂😂😂😂😂,0
867,@Jasonsr3000 @RealSkipBayless @undisputed And the Bucs do?,0
868,Can’t wait for this 😂 https://t.co/folNUJynKm,0
869,@ConvilleH @NR_Garrett @NFLFilms @phish @treyanastasio @FS1 @Finkerton @nyjets @espnbob @PhishRadioSXM @SIRIUSXM @WeaverNFLF Truth?,0
870,"@RealSkipBayless @undisputed I predicted the Broncos would have a bad year and that it was a mistake for Wilson to go to Denver...1st year, 2nd year may be better 🤷‍♂️",0
871,Good enough argument for me https://t.co/XMbFPoYUmO,0
872,Man y’all gone come to blows 🤣 https://t.co/PJKWz02R78,0
873,Clown https://t.co/7PwMcoawvI,0
874,@Poet1cJust1ce_ @retrolutionist @ShannonSharpe @undisputed Baker also lost to Chad Henne in a playoff game,0
875,@retrolutionist @ShannonSharpe @undisputed Baker went to the worst team in the league. Elway refused to. https://t.co/J9yPNyF2cN,0
876,These fools bout throw hands 🥊😂 https://t.co/LUgHECkV1u,0
877,@RealSkipBayless @undisputed All average! no real dominant team in the NFL 2022… carry on,0
878,@ShannonSharpe @undisputed Hope it's not the back up he keeps using old numbers for,0
879,@ShannonSharpe @undisputed Baker’s not playing so he doesn’t care lol,0
880,Unfortunately I agree with everything Trey says on all subjects https://t.co/lTzxUs7LbR,0
881,@NFLFilms @phish @nickmangold @treyanastasio @FS1 @Finkerton @nyjets @espnbob @PhishRadioSXM @SIRIUSXM @WeaverNFLF #duhduntduhdunt @GreenTeamDance wonder if they’ll mention us??,0
882,"@ShannonSharpe @undisputed I'm just say it sha , I'm fine with if the @nyjets don't want @JoeFlacco the panthers should make a play next season. He still gots it and the jets have a chance with him and have no idea what they could make happen with Joe in the helm.",0
883,@ShannonSharpe @undisputed Holy own.,0
884,@RealSkipBayless @undisputed Still 4-6 can't beat the kings or clippers but that's your king? 😂😂😂😂😂😂😂,0
885,@Poet1cJust1ce_ @ShannonSharpe @undisputed That’s the most insane comment I have ever seen. Two totally different eras. Not comparable at all,0
886,@RealSkipBayless @undisputed Shut up those were both the same cowboys team one played amazing the other played poorly,0
887,@ShannonSharpe @undisputed Does it even matter there playing the broncos it’s already a w,0
888,@Billg7558 @xCharlesLeeRay @RealSkipBayless @undisputed Those are some old ass stats 😂,0
889,@RealSkipBayless @undisputed I want to say love the show love you ansld shay. But flu eagles fly,0
890,I wouldn’t go to Tucson either… https://t.co/ligS1ZSWgV,0
891,@spf301 @ShannonSharpe @undisputed Baker segments are my favorite...comedy gold!,0
892,@cynful103 @BrownsPlzWin @Chromatin15 @ShannonSharpe @undisputed That’s true ….. but a lot of people still do … that’s all I’m saying ….. we’re on the same page though for sure,0
893,@supadupafarm @BrownsPlzWin @Chromatin15 @ShannonSharpe @undisputed Well if you’re a Browns fan and I’m a Browns fan and neither of us wanted Baker…,0
894,@BrownsPlzWin @Chromatin15 @ShannonSharpe @undisputed And a lot of people who have never seen how great watson is just hate him because he likes happy endings …. He is light years beyond baker mayfield and anyone who has watched him extensively knows that,0
895,Be the funniest shit ever 😂😂 https://t.co/iRW5XWzjzj,0
896,@ShannonSharpe @undisputed Skip will act like a baby like he did last time. By saying blah blah blah. That’s how you know you’re winning the argument,0
897,"@ShannonSharpe @undisputed Why the hell do u guys talk about Baker Mayfield more than Patrick Mahomes, very weird behavior 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️",0
898,@undisputed @RealSkipBayless And he still beat the cowboys,0
899,@RealSkipBayless @undisputed I've gotten to the point where I wish this guy was an Eagle's fan.,0
900,"@brubeedoobee @NFLFilms @espnbob @phish @nickmangold @treyanastasio @FS1 @Finkerton @nyjets @PhishRadioSXM @SIRIUSXM @WeaverNFLF No. He just prefers the ""chicks in the front row"" according to Bittersweet.",0
901,FS1 currently airing Argentina-Saudi Arabia. Currently in the 26th minute. Major controversy in three minutes.,0
902,Lmao hahah damn sho not the person he gave a B grade https://t.co/BTiNW0Lo3d,0
903,"@ShannonSharpe @undisputed Damn.  You guys need a two-week cooling off period of Baker Mayfield topics after that last debate.  Whew!  It's one thing to call Skip's Boy trash, it's a whole nother thing to say that Baker belongs in a landfill though.  🤣",0
904,@FS1 the fuck. I get home from work and want to watch the game but I can't join live. I have to restart and watch all the pregame. That is some bullshit.  The fuck?,0
905,@ShannonSharpe @undisputed 🤣🤣🤣🤣🤣 I can't wait Unc.,0
906,@_iiReal @ShannonSharpe @undisputed I swear Skip gets kick backs from BM and profootball focus,0
907,@moregainzs @RealSkipBayless @undisputed Because it’s Skips show and he loves him because he went to Oklahoma but doesn’t watch Panther games and how he played,0
908,@MunnyBall @ralphamsden @FS1 @TimHealeyASU @SunDevilPBP @AZSports Needs to be an app to sync radio sound with tv,0
909,@RealSkipBayless @undisputed But… Who is the real Ben Simmons?,0
910,@ShannonSharpe @undisputed Lol if baker is that guy why isn’t he the one starting against the Broncos 😂,0
911,@RealSkipBayless @undisputed Trash shooting as usual but great D and passing.,0
912,@FS1 you need to work on your audio on the #FIFAWorldCup  broadcasts! The balance between the crowd noise and your commentators is not good. Can barely hear them!,0
913,"@ShannonSharpe @undisputed John Elway in 68 Career Starts: 14,835 Yards 85 Passing Touchdowns, 77 Interceptions with 53.6% Completion. 

Baker Mayfield in 66 Career Starts: 15,242 Passing Yards, 98 Touchdowns, 60 Interceptions 61.2% Completion.",0
914,@BrownsPlzWin @Chromatin15 @ShannonSharpe @undisputed A lot of browns fans are just so infatuated with his playoff win they worship him for it,0
915,Unc bout to make Skip quit tomorrow. And I’m here for it 😂😂😂😂 https://t.co/THW0PdzY5X,0
916,Skip is gonna have a fit!!! 🤣🤣 https://t.co/7KGqGv8W8R,0
917,"@cynful103 @BrownsPlzWin @Chromatin15 @ShannonSharpe @undisputed Yes lol …. My barber is a browns fan and thinks they should still have baker …. I’m a browns fan and I’m happy they got rid of him, but a lot of people still love him for some reason",0
918,@NYGiants_31 Should be an interesting thanksgiving https://t.co/2eV86TFaHO,0
919,@supadupafarm @BrownsPlzWin @Chromatin15 @ShannonSharpe @undisputed Browns fans?,0
920,@supadupafarm @Chromatin15 @ShannonSharpe @undisputed They not browns fans they’re baker fans lol they apart of his cult,0
921,@NFLFilms @phish @nickmangold @treyanastasio @FS1 @Finkerton @nyjets @espnbob @PhishRadioSXM @SIRIUSXM @WeaverNFLF I can't wait for this. ✈️⭕️,0
922,@ShannonSharpe @undisputed Discuss??? Or you gonna verbally beat his ass again.,0
923,@Chromatin15 @ShannonSharpe @undisputed Bakers shit,0
924,@undisputed @RealSkipBayless @ShannonSharpe The Broncos don’t have the worst quarterback in the league but they have the worst quarterback situation.,0
925,@Boilersportss @IndianaMBB @B1GMBBall @FS1 Just notice I don't post on any Purdue post because I don't worry about Purdue. Maybe you should just worry about your team little brother. 😉🤣,0
926,"@ShannonSharpe @undisputed Don’t fight guy’s! You guy’s getting heated lately! No wonder the segments are steered toward @RealSkipBayless, he’s doing it!
Someone needs to take that away from him! #sickofthecowboys",0
927,@RealSkipBayless @undisputed Teams figured out how to defend Russ and every iteration of an OL (regardless of where he goes) will look bad with him under center.  He's never been able to read a defense or make accurate adjustments at the line. Along with injuries and age impacting his ability to scramble.,0
928,@ShannonSharpe @undisputed Skip Bayless in shambles,0
929,@ShannonSharpe @undisputed I thought you were done discussing Baker Mayfield,0
930,"FIFA #WorldCup numbers from FOX Sports: 3.22M viewers tuned in to FS1 and #FOXSports streaming services for the opening match of Ecuador's 2-0 win over Qatar. Note that's ""viewers"" and not concurrent or simultaneous streams, nor is it ""unique viewers"". https://t.co/SLADHrfC9x",0
931,@RealSkipBayless @undisputed Same way Carolina made one on Baker,0
932,@ShannonSharpe @undisputed It's Sam's turn now #14,0
933,"@ShannonSharpe @undisputed Skip was disrespectful this morning Unc with the ""blah, blah, blah...""",0
934,@Chromatin15 @ShannonSharpe @undisputed Shannon has done absolutely nothing wrong,0
935,lmao haa https://t.co/62tP6RjpCU,0
936,"@RealSkipBayless @undisputed So basically when cowboys win they the real deal, but when they lose they not, 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 that was actually a topic",0
937,@RealSkipBayless @undisputed 49ers no doubt,0
938,😂🤣🤣 ya are legends @ShannonSharpe  @RealSkipBayless https://t.co/pzGbDgf732,0
939,"@NFLFilms @espnbob @phish @nickmangold @treyanastasio @FS1 @Finkerton @nyjets @PhishRadioSXM @SIRIUSXM @WeaverNFLF YES! Nick belongs in the HOF! I’ve been going to @nyjets games since for 45 years. I bought only two #nyjets jerseys in my life, Joe Klecko and @nickmangold",0
940,What is it about Baker that just brings out that anger on both sides. Now personally I think he is highly overrated &amp; was a terrible #1 pick but man Skip defends him like he won the Cowboys a Super Bowl https://t.co/Hh46tKkfRt,0
941,@RealSkipBayless @undisputed Wow a non cowboys segment....this is honestly surprising 😂😂😂,0
942,@ShannonSharpe @undisputed Make sure he doesn't  bring up those 7 games that Baker won as a rookie or that one playoff game he won in Pittsburgh. 🤣🤣🤣🤣🤣🤣,0
943,@NFLFilms @phish @nickmangold @treyanastasio @FS1 @Finkerton @nyjets @espnbob @PhishRadioSXM @SIRIUSXM @WeaverNFLF this was made for @andrewwiggins,0
944,@BrownsPlzWin @Chromatin15 @ShannonSharpe @undisputed Bro so many browns fans say this same shit and it blows my mind …. They refuse to believe what baker is even though they see it every week he plays,0
945,"The difference between Perk and Acho is you knew Perk was genuine until it was time to go against Boston, Acho is on the 5th FS1 show that's been renamed and recast hundreds of times that he's just latching onto something that makes him viral https://t.co/m8s9nNPjLC",0
946,@Terry41440587 @RealSkipBayless @undisputed The man is calling audibles from the Seahawks playbook.... he ain't what he used to be,0
947,@ShannonSharpe @undisputed Shannon you’d be much better off picking the topics. After 3 cowboys topics and the baker topic it’s played out on one side of the table,0
948,Baker is trash Unc 🤣🤣🤣 https://t.co/z2Nh81IDpP,0
949,@Chromatin15 @ShannonSharpe @undisputed Skip loves baker ….. everyone has been more than fair to baker ….. he’s not that good …. It just is what it is …. And I’m a browns fan who wanted him to succeed,0
950,@_iiReal @ShannonSharpe @undisputed Well hang on there fella let me tell you about his rookie year,0
951,@ShannonSharpe @undisputed YOU gonna discuss. Skip gon be childish as a mf blah blah blah. GET. HIS. AHH UNC 😂,0
952,@undisputed @ShannonSharpe @RealSkipBayless we going to touch on this?? https://t.co/Cb0QrzSmzj,0
953,@ShannonSharpe @undisputed The baker topic is old no one cares,0
954,@ShannonSharpe @undisputed Round two from Monday 😂😂😂,0
955,"@YouTube you’re “report” workflow for impersonation only cares about other YouTube channels. 

There are a number of @FS1 channels on YouTube but most are not official content owners

I try to block them but if I search, search ignores my preference to not see them

@reneritchie",0
956,"@Chromatin15 @ShannonSharpe @undisputed I used to think like you then I realized no owner,GM and head coach would take advice from these 2 especially skip. The shows based of entertainment so as long as players dont watch , everyone sleeps happy",0
957,@NFLFilms @phish @nickmangold @treyanastasio @FS1 @Finkerton @nyjets @espnbob @PhishRadioSXM @SIRIUSXM @WeaverNFLF @trailsofsmoke is he a Jets fan? Eww!,0
958,@RealSkipBayless @SkipBaylessShow How do I listen to undisputed on Sirius. ? Soccer is on your channel,0
959,@ShannonSharpe @undisputed U petty bruh,0
960,This Giant fan approves @treyanastasio! ✌️ https://t.co/jqKLnLLfRG,0
961,@ShannonSharpe @undisputed Instant comedy lol Lmfaooo,0
962,@ShannonSharpe @undisputed It's not Baker....LOL,0
963,"@ShannonSharpe @undisputed Shannon. Y’all should throw in different topics.

1. Prenterder teams
2. Upsets
3. Star players not playing according",0
964,"@ShannonSharpe @undisputed W tweet, Shannon knows exactly what he doing😂",0
965,@ShannonSharpe @undisputed Tomorrow might be the last show ever for undisputed between these two. If you seen the last show with baker topic,0
966,@awej3 @RealSkipBayless @undisputed Oh not the cheating ass Patriots I hope🙁🙁 makes sense though,0
967,@ShannonSharpe @undisputed Skip arguing for Baker without realizing how bad Baker is https://t.co/xaJr9uEpEP,0
968,And its not baker mayfield 😂😂😂 https://t.co/vkUlTczTLS,0
969,"@RealSkipBayless @undisputed Still the Eagles, then 49ers, Dallas but Vikings still a head of Dallas in actual ranking...If Dallas is a Wildcard- to have a deep run in the playoffs, they have to play anyone but Eagles/49ers/Bucs in 2nd Round",0
970,Shady Mc.Coy keep doing ya thang my man....FS1,0
971,@ShannonSharpe @undisputed whoever it is will be better than @DangeRussWilson,0
972,@SevenYoder @RealSkipBayless @undisputed Try again,0
973,"@RealSkipBayless @undisputed I hope it's another blowout.. As long as the defense continues to stop the run we can go against any of the NFC,threats,Eagles,49ers,Giants,...The pressure should be more on the defense stopping the run than On Dak because we can score points on the ground or the air.",0
974,@NFLFilms @phish @nickmangold @treyanastasio @FS1 @Finkerton @nyjets @espnbob @PhishRadioSXM @SIRIUSXM @WeaverNFLF Go Bills Jefe!!  Agree on Mangold. Happy Holidays. See you at MSG!!,0
975,@ShannonSharpe @undisputed I don't understand how skip can look at himself in the mirror and continue to say the same crazy stuff on this topic,0
976,@ShannonSharpe @undisputed can’t wait 4 this!,0
977,@ShannonSharpe @undisputed Remind skip please he picked the raiders to win the afc west,0
978,@ShannonSharpe @undisputed Me tomorrow morning https://t.co/GZEJcfuhEE,0
